2020-04-15 08:03:10 - INFO: ___Sample,_lat_deg,_lon_deg,_CPU_Temp,_____Temp,____Press,____Humid,_____Roll,____Pitch,______Yaw,_____MagX,_____MagY,_____MagZ,_____AccX,_____AccY,_____AccZ,____GyroX,____GyroY,____GyroZ
2020-04-15 09:06:48 - INFO: 378,-40.2041,-83.4006,30.94,26.22,992.63,42.38,326.1901,162.9234,234.0667,-24.9114,-4.0701,29.4403,-0.001,0.0044,0.0139,0.2344,0.2042,0.0779
2020-04-15 09:06:58 - INFO: 379,-39.8268,-82.7611,30.4,26.22,992.66,42.24,328.371,338.262,139.5964,-24.7217,-3.9839,29.5368,-0.0015,0.0046,0.0161,0.2365,0.2036,0.0782
2020-04-15 09:07:08 - INFO: 380,-39.4456,-82.129,30.4,26.33,992.68,42.67,20.7346,74.9895,190.6274,-24.4529,-4.1179,29.4574,-0.001,0.0056,0.0136,0.2334,0.2067,0.076
2020-04-15 09:07:18 - INFO: 381,-39.0606,-81.5044,30.4,26.29,992.65,42.35,327.1124,162.0522,234.1117,-24.1699,-3.9493,28.5523,-0.001,0.0053,0.0156,0.2313,0.2036,0.0764
2020-04-15 09:07:28 - INFO: 382,-38.6717,-80.887,30.4,26.17,992.65,41.88,309.4782,311.7183,146.0417,-23.7636,-4.0272,29.0561,-0.0027,0.0056,0.0146,0.2331,0.2018,0.077
2020-04-15 09:07:38 - INFO: 383,-38.2792,-80.2768,30.94,26.24,992.66,42.2,19.1718,47.7097,171.0638,-23.465,-4.1081,28.8459,-0.0007,0.0058,0.0141,0.2313,0.2015,0.0776
2020-04-15 09:07:49 - INFO: 384,-37.8831,-79.6736,30.4,26.26,992.66,42.19,344.4851,144.7052,231.5698,-23.1172,-4.1412,29.0187,-0.0012,0.0051,0.0151,0.2319,0.2039,0.0776
2020-04-15 09:07:59 - INFO: 385,-37.4434,-79.018,30.4,26.26,992.67,42.28,299.0316,276.5438,167.0104,-22.3447,-4.0078,29.0424,-0.0015,0.0044,0.0136,0.2301,0.2042,0.0773
2020-04-15 09:08:09 - INFO: 386,-37.0401,-78.4293,30.94,26.31,992.67,42.45,11.8558,29.0815,157.4522,-22.5278,-3.9819,29.0941,-0.0022,0.0061,0.0146,0.2313,0.2042,0.0757
2020-04-15 09:08:19 - INFO: 387,-36.6334,-77.8472,30.94,26.26,992.67,42.85,356.7595,131.661,225.4155,-22.4405,-4.0861,28.87,-0.0017,0.0056,0.0141,0.2334,0.2012,0.0767
2020-04-15 09:08:29 - INFO: 388,-36.2235,-77.2716,30.4,26.2,992.68,42.18,296.2247,241.281,191.1411,-22.1334,-4.1456,28.763,-0.0017,0.0051,0.0149,0.2344,0.2048,0.0782
2020-04-15 09:08:39 - INFO: 389,-35.8105,-76.7026,30.4,26.29,992.67,41.87,4.0156,16.2267,148.5048,-21.9457,-4.2575,28.8307,-0.001,0.0053,0.0154,0.2334,0.2064,0.0791
2020-04-15 09:08:49 - INFO: 390,-35.3944,-76.1398,30.4,26.22,992.7,42.11,5.883,120.7525,219.0151,-21.9142,-4.2109,28.6639,-0.002,0.0046,0.0151,0.2331,0.203,0.076
2020-04-15 09:09:00 - INFO: 391,-34.9753,-75.5833,30.4,26.22,992.7,41.77,300.3178,214.8617,208.8494,-21.6169,-4.0184,28.6516,-0.0012,0.0053,0.0134,0.2344,0.2052,0.0773
2020-04-15 09:09:10 - INFO: 392,-34.5109,-74.9782,30.4,26.22,992.73,42.12,356.4906,6.3694,144.0512,-21.3596,-4.3838,29.0421,-0.0012,0.0058,0.0154,0.235,0.2052,0.0757
2020-04-15 09:09:20 - INFO: 393,-34.0858,-74.4344,30.94,26.26,992.67,42.49,11.5194,111.7201,212.5754,-20.8807,-4.2474,28.7002,-0.001,0.0051,0.0171,0.235,0.2061,0.0773
2020-04-15 09:09:30 - INFO: 394,-33.6579,-73.8965,30.4,26.29,992.67,42.65,305.1272,199.2757,216.6559,-20.8326,-4.7792,28.5646,-0.001,0.0056,0.0158,0.2344,0.2064,0.076
2020-04-15 09:09:40 - INFO: 395,-33.2273,-73.3643,30.4,26.31,992.69,42.06,350.2607,0.003,139.6058,-20.6041,-5.0127,28.6589,-0.0017,0.0063,0.0136,0.2353,0.2048,0.076
2020-04-15 09:09:50 - INFO: 396,-32.7941,-72.8377,30.4,26.29,992.66,42.24,15.3716,103.4181,206.6057,-20.4497,-4.8397,29.0592,-0.001,0.0051,0.0166,0.2341,0.2058,0.0776
2020-04-15 09:10:00 - INFO: 397,-32.3583,-72.3166,30.4,26.36,992.67,41.87,310.2165,187.7349,221.9535,-20.2365,-4.7221,29.036,-0.002,0.0049,0.0178,0.235,0.2073,0.0754
2020-04-15 09:10:10 - INFO: 398,-31.9201,-71.801,30.4,26.22,992.69,41.89,345.2327,353.9773,136.9815,-19.9506,-4.9809,29.1865,-0.0012,0.0068,0.0154,0.2341,0.2055,0.0773
2020-04-15 09:10:20 - INFO: 399,-31.4794,-71.2907,29.86,26.22,992.68,41.75,17.6665,97.0392,200.9845,-19.5383,-5.2275,29.3393,-0.0012,0.0056,0.0141,0.2338,0.2055,0.076
2020-04-15 09:10:31 - INFO: 400,-31.0364,-70.7855,30.4,26.27,992.67,42.25,313.7247,181.6134,223.3149,-19.5784,-5.0962,29.2851,-0.0012,0.0051,0.0144,0.2344,0.2039,0.077
2020-04-15 09:10:41 - INFO: 401,-30.5463,-70.2357,30.4,26.15,992.68,41.85,341.5249,350.6976,134.2057,-19.3556,-4.9581,28.8538,-0.001,0.0051,0.0151,0.2362,0.2082,0.0767
2020-04-15 09:10:51 - INFO: 402,-30.0985,-69.7411,30.4,26.22,992.69,41.78,18.6855,92.1215,196.1733,-18.9947,-4.9624,29.081,-0.0017,0.0053,0.0158,0.2322,0.2079,0.0782
2020-04-15 09:11:01 - INFO: 403,-29.6486,-69.2513,30.4,26.26,992.67,41.81,316.4661,176.3127,223.934,-19.5325,-5.1839,29.2926,-0.0012,0.0051,0.0136,0.2356,0.2061,0.0785
2020-04-15 09:11:11 - INFO: 404,-29.1965,-68.7662,30.4,26.24,992.68,41.24,338.1748,348.313,131.2806,-19.1945,-5.4625,29.4211,-0.0022,0.0058,0.0154,0.2331,0.2055,0.0754
2020-04-15 09:11:21 - INFO: 405,-28.7423,-68.2858,30.4,26.36,992.67,42.38,19.8434,88.0738,191.2294,-18.9483,-5.6072,29.4807,-0.0012,0.0056,0.0149,0.2341,0.2045,0.077
2020-04-15 09:11:31 - INFO: 406,-28.2862,-67.8099,30.4,26.18,992.67,41.92,319.3335,173.1341,222.2262,-18.5988,-5.5477,29.6052,-0.001,0.0053,0.0136,0.2341,0.2036,0.0779
2020-04-15 09:11:41 - INFO: 407,-27.8281,-67.3384,30.4,26.31,992.68,42.31,335.7602,345.4624,129.4402,-18.2329,-5.2777,29.4717,-0.001,0.0046,0.0139,0.2334,0.2055,0.0788
2020-04-15 09:11:52 - INFO: 408,-27.3681,-66.8713,30.4,26.17,992.66,42.29,20.0756,85.2162,187.3099,-17.6198,-5.5044,29.5335,-0.0015,0.0066,0.0119,0.2341,0.2064,0.0773
2020-04-15 09:12:02 - INFO: 409,-26.8599,-66.3623,30.94,26.26,992.69,42.03,321.2346,171.7462,221.043,-17.6683,-5.8693,29.8472,-0.0017,0.0046,0.0154,0.2371,0.2061,0.0757
2020-04-15 09:12:12 - INFO: 410,-26.3961,-65.9038,30.4,26.13,992.72,41.83,334.6167,343.3313,129.2714,-17.8607,-5.5784,29.8243,-0.0012,0.0051,0.0151,0.2362,0.2055,0.0754
2020-04-15 09:12:22 - INFO: 411,-25.9306,-65.4494,30.4,26.26,992.66,42.05,21.1606,83.162,184.7643,-17.7164,-5.9484,29.9056,-0.0012,0.0053,0.0154,0.2341,0.2061,0.0764
2020-04-15 09:12:32 - INFO: 412,-25.4633,-64.9989,30.4,26.33,992.67,42.09,322.7062,169.2849,220.5332,-17.3702,-6.3396,29.5847,-0.002,0.0056,0.0149,0.2359,0.2045,0.0748
2020-04-15 09:12:42 - INFO: 413,-24.9944,-64.5522,29.86,26.27,992.68,42.31,332.3032,342.5233,127.1197,-17.3049,-6.5403,29.2905,-0.0007,0.0049,0.0144,0.2338,0.2058,0.0767
2020-04-15 09:12:52 - INFO: 414,-24.5239,-64.1092,30.4,26.24,992.72,42.04,20.3821,80.5715,182.3783,-17.4739,-6.5853,29.295,-0.0012,0.0066,0.0139,0.2353,0.2039,0.0782
2020-04-15 09:13:02 - INFO: 415,-24.0519,-63.6698,30.94,26.22,992.69,42.02,323.6877,167.4574,220.2608,-17.4949,-6.3057,29.7485,-0.002,0.0061,0.0154,0.2319,0.2027,0.0757
2020-04-15 09:13:13 - INFO: 416,-23.5783,-63.234,29.86,26.22,992.7,42.93,331.5401,340.64,127.0956,-17.0413,-6.2844,29.4802,-0.0015,0.0061,0.0149,0.2362,0.2048,0.077
2020-04-15 09:13:23 - INFO: 417,-23.0557,-62.7585,30.4,26.26,992.68,40.9,20.964,78.9318,181.3052,-17.1219,-6.5825,29.3356,-0.0012,0.0046,0.0154,0.2331,0.2073,0.0757
2020-04-15 09:13:33 - INFO: 418,-22.5792,-62.3297,30.4,26.27,992.72,41.81,324.8294,166.0364,220.4364,-17.383,-6.4819,29.2125,-0.001,0.0049,0.0151,0.2328,0.2064,0.0757
2020-04-15 09:13:43 - INFO: 419,-22.1012,-61.9042,30.4,26.2,992.7,42.08,312.934,314.8381,133.2485,-16.9348,-6.7874,29.2215,-0.001,0.0046,0.0156,0.2362,0.2058,0.0779
2020-04-15 09:13:53 - INFO: 420,-21.6219,-61.4819,30.94,26.27,992.72,42.45,21.5489,52.3376,161.663,-16.5281,-6.9218,29.5028,-0.0012,0.0061,0.0161,0.2344,0.2079,0.0764
2020-04-15 09:14:03 - INFO: 421,-21.1413,-61.0626,30.4,26.18,992.69,42.13,342.4628,149.2034,219.2034,-16.006,-6.872,29.5527,-0.0012,0.0056,0.0154,0.2344,0.2079,0.076
2020-04-15 09:14:13 - INFO: 422,-20.6595,-60.6462,29.86,26.36,992.75,42.24,301.6881,284.9035,148.1532,-15.6967,-6.895,28.8761,-0.0012,0.0053,0.0136,0.2368,0.2058,0.076
2020-04-15 09:14:23 - INFO: 423,-20.1765,-60.2328,30.94,26.2,992.73,42.5,15.0577,32.3376,147.0989,-16.5231,-6.9022,28.8791,-0.0005,0.0053,0.0134,0.2325,0.2048,0.0767
2020-04-15 09:14:34 - INFO: 424,-19.6922,-59.8222,30.4,26.29,992.69,42.22,355.1834,135.6318,214.3844,-16.2555,-7.1877,29.0356,-0.0017,0.0066,0.0161,0.2331,0.2052,0.077
2020-04-15 09:14:44 - INFO: 425,-19.1583,-59.3737,30.4,26.18,992.73,41.36,299.4288,250.467,171.8514,-15.9394,-6.9493,29.5825,-0.001,0.0053,0.0168,0.2328,0.2052,0.0782
2020-04-15 09:14:54 - INFO: 426,-18.6717,-58.9687,29.86,26.15,992.69,42.0,8.3961,17.2739,137.6974,-15.6737,-7.7473,29.7422,-0.002,0.0056,0.0158,0.2331,0.2045,0.0779
2020-04-15 09:15:04 - INFO: 427,-18.184,-58.5662,30.4,26.15,992.74,42.04,5.5967,124.6271,207.9186,-15.6534,-8.0758,29.7463,-0.0017,0.0066,0.0154,0.235,0.2064,0.0779
2020-04-15 09:15:14 - INFO: 428,-17.6953,-58.1663,30.4,26.27,992.74,41.61,301.6625,221.8582,190.4532,-15.5296,-8.0225,29.3021,-0.0012,0.0053,0.0154,0.2347,0.2024,0.0776
2020-04-15 09:15:24 - INFO: 429,-17.2057,-57.7687,30.4,26.22,992.66,41.73,359.9727,6.7104,130.611,-15.4034,-8.1079,29.0672,-0.0015,0.0046,0.0154,0.2353,0.2042,0.0754
2020-04-15 09:15:34 - INFO: 430,-16.715,-57.3734,30.4,26.36,992.66,42.2,12.0944,114.6509,199.8589,-15.3803,-8.2616,28.8917,-0.0015,0.0051,0.0132,0.2371,0.2039,0.0779
2020-04-15 09:15:44 - INFO: 431,-16.2234,-56.9804,30.4,26.22,992.66,42.18,306.2165,204.8465,198.6866,-15.5574,-7.9988,29.2047,-0.0027,0.0056,0.0146,0.2322,0.2045,0.077
2020-04-15 09:15:55 - INFO: 432,-15.731,-56.5895,30.4,26.29,992.75,42.21,353.7937,0.2075,126.7003,-15.5113,-8.0422,29.3104,-0.0017,0.0058,0.0151,0.2359,0.2064,0.0751
2020-04-15 09:16:05 - INFO: 433,-15.1883,-56.162,29.86,26.24,992.68,42.12,15.3921,107.1149,194.0714,-15.2161,-8.0891,29.1002,-0.0012,0.0061,0.0144,0.2389,0.2073,0.0785
2020-04-15 09:16:15 - INFO: 434,-14.694,-55.7754,29.86,26.17,992.71,42.07,310.0604,194.5509,202.9832,-15.0923,-8.0858,29.2392,-0.0012,0.0049,0.0136,0.2359,0.2073,0.076
2020-04-15 09:16:25 - INFO: 435,-14.199,-55.3907,30.4,26.18,992.68,41.72,348.7159,355.0301,123.5028,-14.9237,-8.3463,28.6452,-0.0007,0.0058,0.0168,0.2365,0.2061,0.076
2020-04-15 09:16:35 - INFO: 436,-13.7032,-55.0079,30.94,26.29,992.67,41.97,18.2566,100.5327,189.3024,-14.1956,-8.4502,29.1951,-0.0012,0.0058,0.0154,0.2365,0.2036,0.0779
2020-04-15 09:16:45 - INFO: 437,-13.2067,-54.6269,30.4,26.31,992.7,41.38,313.6536,187.031,206.3373,-14.0657,-8.2806,28.731,-0.0017,0.0053,0.0154,0.2344,0.2067,0.077
2020-04-15 09:16:55 - INFO: 438,-12.7094,-54.2476,30.4,26.35,992.69,41.62,344.0583,351.4469,121.5835,-14.3427,-8.2013,28.4546,-0.002,0.0053,0.0136,0.231,0.2091,0.0757
2020-04-15 09:17:05 - INFO: 439,-12.2115,-53.8699,30.4,26.36,992.68,42.79,19.1185,95.0572,184.2695,-14.1934,-8.5151,28.964,-0.001,0.0044,0.0161,0.2341,0.2039,0.076
2020-04-15 09:17:16 - INFO: 440,-11.7129,-53.4938,30.4,26.31,992.7,41.98,315.6677,179.3759,208.5905,-14.1601,-9.0386,29.2421,-0.001,0.0051,0.0163,0.2341,0.2064,0.0748
2020-04-15 09:17:26 - INFO: 441,-11.1638,-53.0818,30.4,26.36,992.69,42.12,339.9045,348.8744,118.8194,-13.7319,-9.0012,29.0575,-0.0007,0.0041,0.0141,0.2359,0.2036,0.0764
2020-04-15 09:17:36 - INFO: 442,-10.6639,-52.7088,30.4,26.2,992.69,41.97,20.0777,89.5628,178.9338,-13.6502,-8.7981,29.022,-0.002,0.0056,0.0156,0.2334,0.2085,0.0779
2020-04-15 09:17:46 - INFO: 443,-10.1635,-52.3371,29.86,26.26,992.69,42.07,318.8617,175.18,208.0642,-13.4289,-9.2658,28.5483,-0.0015,0.0061,0.0151,0.2359,0.2048,0.0776
2020-04-15 09:17:56 - INFO: 444,-9.6626,-51.9667,30.4,26.2,992.69,42.2,336.8121,346.1036,116.7859,-13.2536,-9.3431,28.3459,-0.0012,0.0058,0.0151,0.2313,0.207,0.0764
2020-04-15 09:18:06 - INFO: 445,-9.1612,-51.5975,30.4,26.31,992.7,42.01,19.5396,86.2789,174.7524,-12.9307,-9.5368,28.3192,-0.001,0.0056,0.0156,0.2344,0.2048,0.076
2020-04-15 09:18:16 - INFO: 446,-8.6593,-51.2294,30.4,26.26,992.69,41.94,320.2593,171.2918,207.9687,-12.7613,-9.8374,28.2775,-0.0012,0.0044,0.0161,0.2368,0.2039,0.077
2020-04-15 09:18:26 - INFO: 447,-8.1569,-50.8625,29.86,26.26,992.75,41.85,334.0727,344.6548,114.9829,-12.8105,-9.7621,28.7294,-0.001,0.0044,0.0151,0.2365,0.2045,0.0757
2020-04-15 09:18:37 - INFO: 448,-7.6541,-50.4965,30.4,26.24,992.68,41.98,19.8854,83.1814,171.8824,-12.7944,-9.8948,29.266,-0.0017,0.0058,0.0149,0.2341,0.2055,0.077
2020-04-15 09:18:47 - INFO: 449,-7.1006,-50.0951,30.4,26.22,992.7,41.92,322.2777,169.3577,207.4856,-13.035,-9.9526,28.9785,-0.0015,0.0051,0.0144,0.2344,0.2055,0.077
2020-04-15 09:18:57 - INFO: 450,-6.597,-49.7311,30.4,26.27,992.73,41.84,314.6473,318.8508,118.9149,-12.4859,-10.0655,28.4417,-0.0015,0.0051,0.0151,0.2362,0.2055,0.0757
2020-04-15 09:19:07 - INFO: 451,-6.0931,-49.3678,30.4,26.27,992.68,42.19,20.0364,55.7147,150.5746,-11.9961,-10.0472,28.004,-0.0012,0.0056,0.0149,0.2325,0.203,0.0782
2020-04-15 09:19:17 - INFO: 452,-5.5889,-49.0054,30.4,26.26,992.7,41.68,339.226,150.426,206.4675,-11.8955,-10.0565,27.986,-0.002,0.0051,0.0154,0.2341,0.2027,0.0764
2020-04-15 09:19:27 - INFO: 453,-5.0843,-48.6436,30.4,26.18,992.72,41.68,301.6853,289.667,132.3256,-11.7128,-10.1519,27.9786,-0.0012,0.0053,0.0154,0.2347,0.2048,0.0773
2020-04-15 09:19:37 - INFO: 454,-4.5795,-48.2825,30.94,26.33,992.7,42.42,15.1177,34.5923,134.6297,-11.8418,-10.2146,27.6042,-0.0012,0.0063,0.0163,0.2344,0.2045,0.0776
2020-04-15 09:19:47 - INFO: 455,-4.0745,-47.9219,30.4,26.35,992.7,42.19,353.2012,136.2774,200.9705,-11.8311,-10.2467,27.6379,-0.001,0.0063,0.0146,0.2344,0.2076,0.0764
2020-04-15 09:19:58 - INFO: 456,-3.5692,-47.5618,30.4,26.36,992.71,42.44,296.7492,254.2962,154.2061,-11.7232,-10.5672,27.8891,-0.001,0.0058,0.0141,0.2353,0.2033,0.0773
2020-04-15 09:20:08 - INFO: 457,-3.0132,-47.1662,30.4,26.22,992.67,42.04,6.6888,20.2768,124.3516,-11.4025,-10.3185,27.6084,-0.0007,0.0058,0.0161,0.2386,0.2061,0.0779
2020-04-15 09:20:18 - INFO: 458,-2.5076,-46.8069,30.4,26.22,992.68,42.17,2.4965,124.759,194.2073,-11.0317,-10.6613,26.8538,-0.001,0.0056,0.0161,0.2374,0.2061,0.0757
2020-04-15 09:20:28 - INFO: 459,-2.0019,-46.448,29.86,26.18,992.74,41.59,298.5237,224.5361,174.8717,-10.7406,-10.9166,26.5536,-0.0012,0.0056,0.0163,0.2341,0.2061,0.0754
2020-04-15 09:20:38 - INFO: 460,-1.496,-46.0892,30.4,26.24,992.71,41.91,359.1555,10.2638,118.2548,-10.6426,-11.0002,26.5609,-0.0015,0.0051,0.0141,0.235,0.2061,0.076
2020-04-15 09:20:48 - INFO: 461,-0.99,-45.7307,30.4,26.22,992.71,42.3,9.1298,114.9453,188.396,-10.1508,-11.1189,26.32,-0.0015,0.0061,0.0139,0.2371,0.2082,0.0757
2020-04-15 09:20:58 - INFO: 462,-0.484,-45.3722,30.4,26.38,992.71,41.67,303.3122,204.8033,187.3807,-10.3282,-11.232,26.5133,-0.0012,0.0058,0.0144,0.235,0.2067,0.0776
2020-04-15 09:21:08 - INFO: 463,0.022,-45.0139,30.4,26.2,992.74,42.22,352.5807,2.1353,114.6814,-10.1259,-11.085,26.7131,-0.0022,0.0058,0.0151,0.2344,0.2067,0.0764
2020-04-15 09:21:19 - INFO: 464,0.5787,-44.6196,30.4,26.27,992.7,42.53,13.5181,106.6544,181.6598,-9.7508,-11.2662,26.3178,-0.0012,0.0049,0.0156,0.2353,0.2055,0.0757
2020-04-15 09:21:29 - INFO: 465,1.0848,-44.2611,29.86,26.18,992.74,42.07,307.8614,192.2562,192.7841,-9.6455,-11.3891,26.2553,-0.0017,0.0056,0.0149,0.2347,0.2048,0.0779
2020-04-15 09:21:39 - INFO: 466,1.5908,-43.9025,30.4,26.24,992.74,41.91,346.6512,357.143,110.5447,-9.1409,-11.3395,25.6269,-0.002,0.0056,0.0166,0.2331,0.2073,0.0757
2020-04-15 09:21:49 - INFO: 467,2.0967,-43.5436,30.4,26.24,992.72,42.0,16.1767,99.1195,175.9234,-9.3329,-11.3276,24.966,-0.0015,0.0051,0.0136,0.2344,0.2045,0.0776
2020-04-15 09:21:59 - INFO: 468,2.6026,-43.1845,30.4,26.26,992.78,42.13,311.9619,183.585,195.9372,-9.1538,-11.3752,24.8249,-0.0015,0.0051,0.0168,0.2334,0.2048,0.077
2020-04-15 09:22:09 - INFO: 469,3.1083,-42.8251,29.86,26.31,992.73,41.99,342.3372,352.7305,108.4818,-9.034,-11.4606,25.3995,-0.001,0.0058,0.0122,0.2347,0.2048,0.076
2020-04-15 09:22:19 - INFO: 470,3.6139,-42.4652,30.4,26.31,992.77,42.25,17.7294,94.1247,171.1845,-8.7264,-11.5182,25.1659,-0.002,0.0056,0.0151,0.2338,0.2058,0.0779
2020-04-15 09:22:29 - INFO: 471,4.1194,-42.1049,30.94,26.27,992.73,42.34,315.3554,177.7107,197.1051,-8.4617,-11.1678,24.909,-0.002,0.0044,0.0136,0.2338,0.2036,0.0767
2020-04-15 09:22:40 - INFO: 472,4.6246,-41.7441,30.4,26.36,992.72,41.54,338.8694,349.0337,106.5096,-8.1711,-11.2189,24.3685,-0.001,0.0056,0.0171,0.2368,0.2052,0.0767
2020-04-15 09:22:50 - INFO: 473,5.1802,-41.3465,30.4,26.35,992.72,41.73,18.6654,89.1468,166.5682,-8.0202,-11.3761,24.5341,-0.0012,0.0051,0.0149,0.2338,0.2055,0.077
2020-04-15 09:23:00 - INFO: 474,5.6849,-40.9844,30.4,26.26,992.76,41.98,318.1009,172.019,198.8783,-7.6447,-11.2017,24.5803,-0.0007,0.0051,0.0134,0.2325,0.2036,0.0773
2020-04-15 09:23:10 - INFO: 475,6.1894,-40.6216,30.4,26.31,992.75,41.87,316.8766,322.5045,109.0917,-7.1417,-11.3006,23.8758,-0.0007,0.0049,0.0158,0.2338,0.2058,0.0779
2020-04-15 09:23:20 - INFO: 476,6.6936,-40.2579,30.4,26.27,992.71,42.33,21.5638,58.2983,144.4157,-7.0598,-11.6379,23.9898,-0.0015,0.0049,0.0175,0.2338,0.2039,0.0764
2020-04-15 09:23:30 - INFO: 477,7.1975,-39.8934,30.4,26.36,992.74,42.77,338.5095,152.4055,197.8309,-7.0225,-11.6464,23.9149,-0.001,0.0058,0.0156,0.235,0.2036,0.0764
2020-04-15 09:23:40 - INFO: 478,7.7011,-39.528,30.4,26.33,992.71,42.71,303.6382,290.9511,123.2736,-6.4574,-11.5315,23.6146,-0.0007,0.0056,0.0141,0.2313,0.2033,0.0764
2020-04-15 09:23:50 - INFO: 479,8.2042,-39.1617,30.4,26.26,992.7,42.49,16.8208,35.7503,128.0713,-6.1051,-11.5175,22.9732,-0.0012,0.0046,0.0141,0.2313,0.2094,0.0773
2020-04-15 09:24:01 - INFO: 480,8.707,-38.7942,30.4,26.26,992.75,42.29,353.3769,139.4848,192.5279,-5.7278,-11.2219,22.8708,-0.0015,0.0044,0.0166,0.2359,0.2076,0.0745
2020-04-15 09:24:11 - INFO: 481,9.2596,-38.3888,30.4,26.17,992.73,41.67,299.4988,256.9979,143.9025,-5.4971,-11.7052,22.6326,-0.0015,0.0051,0.0141,0.2362,0.2048,0.0742
2020-04-15 09:24:21 - INFO: 482,9.7614,-38.0189,30.4,26.31,992.72,42.23,9.2605,20.5556,116.4387,-4.9066,-11.6899,22.403,-0.0017,0.0051,0.0132,0.2365,0.2076,0.0751
2020-04-15 09:24:31 - INFO: 483,10.2628,-37.6478,30.4,26.26,992.7,41.71,3.8363,128.1204,185.6696,-4.6707,-11.5963,22.9741,-0.0007,0.0061,0.0149,0.2362,0.207,0.0767
2020-04-15 09:24:41 - INFO: 484,10.7636,-37.2754,30.94,26.31,992.71,41.88,300.7017,229.5754,160.8785,-4.1751,-11.531,22.9485,-0.0012,0.0051,0.0151,0.2368,0.2067,0.0776
2020-04-15 09:24:51 - INFO: 485,11.2639,-36.9016,30.4,26.4,992.7,42.06,1.9199,10.0463,107.4847,-3.6568,-11.359,22.7504,-0.0007,0.0053,0.0154,0.2338,0.2052,0.0764
2020-04-15 09:25:01 - INFO: 486,11.7636,-36.5263,30.4,26.29,992.75,41.96,9.9872,117.2659,176.8894,-3.2789,-11.5721,22.2984,-0.001,0.0056,0.0146,0.235,0.2045,0.076
2020-04-15 09:25:11 - INFO: 487,12.2628,-36.1495,30.4,26.24,992.77,42.04,304.1307,208.4959,172.2401,-3.1284,-11.5407,22.0687,-0.002,0.0056,0.0127,0.2344,0.2058,0.0776
2020-04-15 09:25:22 - INFO: 488,12.7613,-35.7711,30.94,26.33,992.72,42.16,354.3985,2.2525,102.1835,-2.8558,-11.3322,21.8214,-0.0017,0.0056,0.0154,0.2362,0.2039,0.0776
2020-04-15 09:25:32 - INFO: 489,13.3089,-35.353,30.4,26.36,992.75,43.23,14.3461,108.3397,170.2379,-2.6886,-11.3415,21.7865,-0.001,0.0068,0.0158,0.2365,0.2064,0.0757
2020-04-15 09:25:42 - INFO: 490,13.806,-34.971,30.4,26.26,992.71,41.92,309.0451,196.6259,176.7411,-2.5826,-11.3986,22.0717,-0.001,0.0051,0.0146,0.2331,0.2048,0.0742
2020-04-15 09:25:52 - INFO: 491,14.3024,-34.5872,30.4,26.27,992.75,42.32,349.6436,356.2582,97.4485,-2.1225,-11.2567,21.6139,-0.0007,0.0051,0.0134,0.2328,0.2052,0.0773
2020-04-15 09:26:02 - INFO: 492,14.798,-34.2015,30.4,26.31,992.68,42.56,17.9662,101.916,163.177,-1.5867,-11.1017,21.5408,-0.0015,0.0053,0.0149,0.2359,0.2061,0.0764
2020-04-15 09:26:12 - INFO: 493,15.2929,-33.8138,30.4,26.31,992.71,42.59,312.4549,187.0605,179.0791,-1.658,-11.3639,21.8015,-0.0017,0.0049,0.0146,0.2353,0.2048,0.0767
2020-04-15 09:26:22 - INFO: 494,15.7869,-33.4241,30.4,26.36,992.77,41.82,344.0141,352.4195,92.9487,-1.5885,-11.6115,21.6533,-0.0015,0.0063,0.0151,0.2328,0.2048,0.0764
2020-04-15 09:26:32 - INFO: 495,16.2801,-33.0322,30.4,26.36,992.69,41.9,18.1495,95.2575,155.6378,-0.644,-11.2703,21.7459,-0.001,0.0049,0.0144,0.235,0.2067,0.0764
2020-04-15 09:26:43 - INFO: 496,16.7724,-32.6382,30.4,26.31,992.7,41.89,315.6259,180.2256,178.569,-0.388,-11.3994,21.5179,-0.0012,0.0066,0.0158,0.2353,0.2052,0.076
2020-04-15 09:26:53 - INFO: 497,17.3129,-32.2021,30.4,26.24,992.72,42.14,339.9315,349.1864,89.2516,-0.1691,-11.3526,21.1299,-0.0012,0.0058,0.0136,0.2347,0.2055,0.0764
2020-04-15 09:27:03 - INFO: 498,17.8033,-31.8032,30.4,26.36,992.74,41.86,19.3613,90.4349,149.4212,0.2393,-11.1678,20.7658,-0.0012,0.0051,0.0141,0.2359,0.2058,0.0764
2020-04-15 09:27:13 - INFO: 499,18.2927,-31.4018,30.4,26.27,992.73,42.25,318.0236,175.5282,177.1991,0.6521,-11.3814,20.8216,-0.0012,0.0051,0.0173,0.2359,0.2052,0.0779
2020-04-15 09:27:23 - INFO: 500,18.781,-30.998,29.86,26.29,992.7,41.34,336.3985,346.7836,85.521,1.0716,-11.2702,20.5619,-0.0012,0.0063,0.0168,0.2325,0.2064,0.076
2020-04-15 09:27:33 - INFO: 501,19.2683,-30.5915,30.4,26.31,992.72,42.8,18.4727,85.8017,143.1527,1.2697,-11.1057,20.6578,-0.0015,0.0051,0.0134,0.2344,0.2048,0.0767
2020-04-15 09:27:43 - INFO: 502,19.7545,-30.1823,30.4,26.29,992.71,41.86,319.8294,171.2813,176.4116,1.6345,-11.03,20.2824,-0.0017,0.0056,0.0168,0.2362,0.2076,0.0764
